"CA Technologies Delivers Same-Day Support for IBM DB2 10 for z/OS",
"BLADE Delivers IBM Virtual Fabric for IBM System x",
"IBM Launches New Lab to Help Business Partners Cash in on Cloud Computing",1
"SpotOn Systems and MeLLmo Partner to Deliver Mobile Business Intelligence to IBM Cognos Customers",
"SpotOn Vantage Compatability With IBM Cognos 10",
"TeamQuest Software Release Provides New Performance Analysis Capabilities for VMware and IBM POWER7",
"TriZetto`s New Lab Uses IBM Equipment to Demonstrate Applications Run Fast, Reliably for Large and Small Health Plans",1
"Connectria Launches Remote Monitoring Services for IBM System i",
"IBM Honors the 25th Anniversary of High-Temperature Superconductivity",
"Fundtech and IBM Co-Host Intra-Day Liquidity Management Executive Forum",
"Fundtech and IBM Co-Host Intra-Day Liquidity Management Executive Forum",
"Zacks Bull and Bear of the Day Highlights: Toyota Motor Corporation, PMI Group, Hewlett-Packard, Dell and IBM",
"UPDATE 1-JAL to end IT partnership with IBM Japan - Nikkei",
"Research and Markets: Vendor Focus - Recent IT Developments - Issue 5, 2010 with News from IBM, HP and Microsoft",
"Prolifics Expands North American Services With Exclusive Partnership With Canadian IBM Business Partner Tangentia",
"Prolifics Expands North American Services With Exclusive Partnership With Canadian IBM Business Partner Tangentia",
"IBM seen making more acquisitions after DataMirror",1
"IBM signs $1.4 bln AstraZeneca outsourcing deal",1
"IBM to buy Canada's DataMirror for $163.5 million",1
"Schaeffer's Sentiment Snapshot: International Business Machines Corp. (IBM)",
"Airline Gripes: Rip-Off or Reasonable? IBM Consumer Travel Survey Reveals Most Reported Travel Inconveniences Leading",
"IBM Launches New Cloud Computing Consulting and Implementation Services",1
"IBM to Validate Resiliency of Cloud Computing Infrastructures",
"Research and Markets: Designing Matrix Organizations That Actually Work: How IBM, Proctor & Gamble and Others Design for Success",
"Raritan's Intelligent Power Strip Supports IBM's Systems Director Active Energy Manager...",
"Neolane Named IBM 2008 Information Management “Rookie of the Year”",
"IBM names new M&A chief after losing chief to Dell",
"IBM and ETH Zurich Unveil Plan to Build New Kind of Water-cooled Supercomputer",1
"Made in IBM Labs: IBM Charges Up Research Into Next Generation Electric Energy Storage",1
"IBM and SFPUC Team to Help Reduce Water Pollution in the San Francisco Bay and Pacific...",1
"IBM Forms Green Sigma(TM) Coalition; Partners With Metering, Monitoring, Automation,...",1
"IBM Extends Green Reach Through Public and Private Collaboration",1
"IBM Extends Social Networking Software Through Cloud Computing with LotusLive Connections",1
"Roomlinx made a Part of IBM's",
"IBM Achieves Record 10th Straight Number One Showing on TOP500 Supercomputer List",1
"New IBM Security Software Delivers 'Holistic' Approach to Identity and Access Management",1
"Rotterdam and IBM to Build First Smart Delta City",1
"IBM Opens First European Analytics Center in Berlin, Germany",1
"Roomlinx made a Part of IBM's",
"Wyse Technology Recognized By IBM for Outstanding Energy & Environment Solutions",
"Supreme court declines to revive apartheid claims against IBM, Ford",
"U.S. top court declines to revive apartheid claims against IBM, Ford",
"U.S. top court declines to revive apartheid claims against IBM, Ford",
"UPDATE 1-U.S. top court declines to revive apartheid claims against IBM, Ford",
"U.S. top court declines to revive apartheid claims against IBM, Ford",
"Critical Stock Reports: Insider Trade for IBM, Acme Packet, Biogen Idec, McKesson, Illumina, & C.R. Bard",-1
"Report: IBM Number One in Total Worldwide Branded Tape Revenue",1
"C-Lock Technology and Enterprise Information Management Team with Foxconn and IBM to Fight Asia Pacific Region`s Carbon Emissions",1
"Is There Life Under Dow 7,000? FlowTrades.com Releases Watch List - IBM, WFC, GE,...",
"Made in IBM Labs: IBM Creates Software for Holding Face-to-Face Meetings in Virtual Worlds",1
"Made in IBM Labs: IBM Creates Software for Holding Face-to-Face Meetings in Virtual Worlds",1
"C-Lock Technology and Enterprise Information Management Team with Foxconn and IBM to Fight Asia Pacific Region`s Carbon Emissions",1
"Foxconn Teams With IBM to Fight Asia Pacific Region's Carbon Emissions",1
"IBM Research Breakthrough Paves Way for Post-Silicon Future with Carbon Nanotube Electronics",1
"EVRY Partners with IBM to Help Customers Accelerate Cloud Adoption and Business Transformation",1
"IBM Advances Hybrid Cloud Capabilities; Unveils Bluemix Local",1
"BRIEF-EVRY increases its investment in cloud infrastructure and partners with IBM",1
"LabTech Software Offers Enterprise Mobility Management With IBM MobileFirst Protect",1
"REG-EVRY increases its investment in cloud infrastructure and partners with IBM",1
"IBM Cognitive Technologies to Help University of Michigan Power its Race Car During World Solar Challenge",1
"BLADE Network Technologies and Emulex Deliver Essential Networking Components for IBM BladeCenter Virtual Fabric",
"IBM Forecast: Fall Looking Bright for Apparel Retailers",
"NXP and IBM Launch First Practical Test of Road User Charging in the Netherlands...",1
"Critical Alerts for IBM, EBAY, AUY, ACE, and WFMI Released By Seven Summits Research",-1
"IBM Expands its Software Development Lab in Ireland",1
"IBM Researcher Solves Longstanding Cryptographic Challenge",1
"Korea Exchange Bank Card Completes Migration to IBM System z10",1
"Seven Summits Research Releases Alerts on IBM, PG, USB, AGU, and VRSN",-1
"Metrobank Partners With IBM to Enhance Online Banking Security",1
"Metrobank Partners With IBM to Enhance Online Banking Security",1
"Media Alert: New IBM Cloud Tool Eliminates the Need for Users to Share Personal Data with Apps",
"FalconStor(R) Offers Free Migration to IBM(R) ProtecTIER(R) Customers",
"Research and Markets: Global Healthcare IT Outsourcing Market 2014-2018 with Accenture plc, Dell Inc., Hewlett-Packard Co. & IBM Dominating",1
"IBM unveils new server model to tackle big data, analytics",1
"IBM Tackles Big Data Challenges with Open Server Innovation Model",1
"IBM unveils new server model to tackle big data, analytics",1
"Tidemark Names IBM EPM Sales Veteran Jerome Lefebvre to Lead Expansion into Europe",
"BRIEF-Beijing Teamsun Tech plans cloud JV with IBM, individual partner",1
"Union Square Advisors Adds Elias Mendoza, Head of IBM Corporate Development, as a Partner",
"EastwindResearch.com Top News Market Recap: Apple, IBM, Google, Citigroup and Bank of America",
"IBM Awards Grants to Help Build a Smarter Planet",
"Next Generation IBM XIV Storage System Improves Efficiency for Demanding Application Workloads",1
"UPDATE 2-IBM confident about EPS goal, sees no mega-mergers",
"businessMart Takes On New Markets Using IBM SOA and Web 2.0 Technologies",1
"IBM sees no mega-mergers",
"CGS Wins Prestigious IBM Global Services Sales Leadership Award",
"RPT-IBM 'on track' to meet 2010 EPS goal, CEO says",
"IBM 'on track' to meet 2010 EPS goal, CEO says",
"Small Japanese bank sues IBM for $107 million",-1
"ARM, Freescale, IBM, Samsung, ST-Ericsson and Texas Instruments Form New Company to Speed the Rollout of Linux-Based Devices",1
"IBM posts first revenue miss in five quarters, shares tumble",-1
"UPDATE 3-IBM posts first revenue miss in five quarters, shares tumble",-1
"BRIEF-IBM reports Q1 earnings per share $1.85",
"IBM's quarterly revenue falls nearly 3 pct",-1
"IBM invests $8 million in first cloud center in Spain to provide cloud services to clients worldwide",1
"Rosetta Drives Commerce Innovation by Connecting IBM WebSphere Commerce to Adobe Experience Manager eCommerce Integration Framework",1
"CA Technologies Provides Same-Day Support for IBM z/OS 2.1",
"Frost & Sullivan Applauds IBM Watson for Ushering in the Next Generation of Cognitive Systems",1
"IBM settles with U.S. Justice Department over job listings",
"IBM settles with US Justice Department over job listings",
"Made in IBM Labs: Scientists Turn Data into Disease Detective to Predict Dengue Fever and Malaria Outbreaks",1
"Children's Fashion Retailer Kids 21 Selects IBM Commerce on Cloud to Expand into 15 Markets Across Asia-Pacific",1
"Globalfoundries edges out Intel for IBM chip-making business: WSJ",
"Globalfoundries edges out Intel for IBM chip-making business -WSJ",
"Research and Markets: Global Smart Classroom Market 2014-2018 with Apple, IBM, Microsoft, and SMART Technologies Dominating",1
"Research and Markets: Global SaaS-based Expense Management Market 2014-2018 with Ariba, Concur Technologies, IBM & Oracle Dominating",1
"Research and Markets: Global Messaging Platform Market 2014-2018 with IBM Corp., Microsoft Corp., and Oracle Corp. Dominating",1
"Coriell Life Sciences & OnFarm Win IBM SmartCamp Silicon Valley",
"Contracts, Acquisitions, IT Solutions, and Participation in Events- Research Report on IBM, Accenture, Xerox, Gartner, and CSC",
"Research and Markets: Global Clustering Software Market 2015-2019 with HP, IBM, Microsoft & VMware Dominating",1
"i-Virtualize Strengthens Its Cloud Offerings in North America with VersaStack Solution by Cisco and IBM",
"IBM Watson Group Invests in Pathway Genomics to Help Personalize Consumer Health",1
"IBM Named #1 on Aon Hewitt Top Companies for Leaders List in North America",1
"IBM Watson Group Invests in Pathway Genomics to Help Personalize Consumer Health",1
"Ustream Joins the IBM Bluemix Cloud Platform to Bring Video Capabilities to Developers",1
"Kenya Power Taps IBM Real Time Data Solutions To Improve Business Performance",1
"Acacia Subsidiary Enters into Settlement and Patent License Agreement with IBM",1
"Research and Markets: Cloud Computing Market in Germany 2014-2018: Key Vendors Are Amazon Web Services, Google, Fujitsu, IBM, Microsoft, RackSpace and Salesforce.com",
"Research and Markets: Data Center Market in Europe 2015-2019: Key Vendors Are Avaya, Cisco, Dell, EMC, Emerson, Hewlett Packard, IBM, Juniper, NEC, NetApp, Rittal and Schneider Electric",
"ALTIS Semiconductor Selected as Long Term Foundry Partner for IBM Microelectronics SOI Technology",
"Banorte-Ixe partners with IBM to establish a unique client-centric banking model in Latin America",1
"Compuware Announces Business Partnership With IBM to Unlock the Power of Big Data for Changepoint Customers",1
"IBM Software Helps Illinois Department of Human Services Manage Big Data and Transform Operations",1
"Brocade 10 GbE CNAs Qualified and Available from EMC, Hitachi Data Systems, IBM, and NetApp for Network Convergence",
"IBM Introduces New Data Center Energy Management Software",1
"IBM Introduces Optim Data Privacy Solutions for Use With SAP(R) Solutions",1
"IBM Delivers New Service Management Software and Services to Help Organizations Improve Operational Efficiency",1
"ClearApp(R) to Host Webinar for IBM WebSphere Portal Customers Looking to Resolve...",
"Zacks Analyst Interview Highlights: EDS, IBM, Hewlett-Packard, Yahoo! and 3Com",
"The Zacks Analyst Blog Highlights: Google, IBM, Intel, Ford and Capital One Financial",
"REG-Intnl Bus. Mach IBM Reports 2014 Second-Quarter Results",
"E-Z Data Accepted into the IBM SOA Specialty",
"IBM Commemorates 60th Anniversary of the Transistor and Decades of Innovations",
"Chelsio Ships 10Gb Ethernet Unified Wire Expansion Card for IBM BladeCenter",
"China seen probing IBM, Oracle, EMC after Snowden leaks",
"UPDATE 2-China seen probing IBM, Oracle, EMC after Snowden leaks",
"Rocket Software Enhances LegaSuite to Support IBM CICS TS 4.2",
"IBM Helps Danone to Accelerate and Secure Order Processing and B2B Interactions Through a Smarter Commerce Partner Network",1
"SOA Software Provides Simplified Configuration and Management for IBM WebSphere DataPower",
"IBM Unveils Smarter Commerce Software and Services Offerings",1
"IBM to Deliver New Optimized POWER7 Products, Inspired by Watson Technology",1
"Critical Alerts for IBM, Micron Technology, Patriot Coal, Eldorado Gold, and Blackstone Released by Seven Summits Research",-1
"IBM Teams With Akamai to Accelerate Applications Across the Web, and From the Cloud to the Enterprise",1
"Agilysys' Performance Earns Highest Recognition by IBM RSS Brand",
"Lenovo says in potential M&A talks; report of IBM server deal",
"UPDATE 1-Lenovo says in potential M&A talks; report of IBM server deal",
"IBM misses estimates, blames weak sales and weaker yen",-1
"UPDATE 3-IBM misses estimates, blames weak sales and weaker yen",-1
"IBM in talks to sell low-cost server business to Lenovo: CRN news site",
"IBM in talks to sell low-cost server business to Lenovo -CRN news site",
"IBM misses estimates, but sees potential in new ‘growth initiatives’",-1
"BRIEF-IBM sees improved EPS growth in Q3, Q4 to double digits",1
"BRIEF-IBM Corp sees Q2 operating EPS growth similar to Q1",1
"IBM first-quarter EPS misses Street on weak yen",-1
"IBM Reports 2013 First-Quarter Results",
"IBM mulling up to 1,400 job cuts in France: unions",-1
"IBM mulling up to 1,400 job cuts in France -unions",-1
"Leading Tech Analyst Updates Outlooks for Cirrus Logic, Apple, UniPixel, IBM, and Fusion-io",
"IBM unruffled by rivals' M&A, to do more of same",
"IBM unruffled by rivals' M&A, to do more of same",
"REG-IBM: Doc re (Form 8-K)",
"IBM Marks 50 Years of Business in Sri Lanka and Eyes Further Expansion",1
"IBM Completes Acquisition of Vivisimo",1
"IBM tries to tidy yield curve with exchange offer",1
"Accounting Management Solutions Adds Former IBM Global Services and KPMG Executive",
"Exclusive: HP sought two IBM execs in CEO hunt: sources",
"Exclusive: HP sought two IBM execs in CEO hunt: sources",
"IBM and ADP Team to Expand Availability of ADP Tax Services to New Markets",1
"Niteo Partners Receives IBM Solution Provider Recognition",
"BRIEF-Bombardier signs agreement with IBM to accelerate IT business transformation",1
"Federal Government (GSA) and IBM Executives to Keynote at Realcomm`s Second Annual Energy/Sustainability Summit",
"IBM makes breakthrough in super-fast laser chips",1
"IBM and American Well Team to Enhance Security for Online Health Data",1
"Micro Strategies Simplifies Storage Management With Latest IBM Midrange Innovation",
"Made in IBM Labs: Breakthrough Chip Technology Lights the Path to Exascale Computing",1
"Boeing and IBM Research Pilot Experimental Air Traffic Management Initiatives",1
"IBM Unveils Cloud and On Premises Social Software to Help Clients Break Down Collaboration Barriers",1
"Vissensa Selects IBM Enterprise Cloud System to Improve Performance and Deliver New Services for Customers",1
"Nixu Software Ups the Ante with New Multivendor Strategy Uniting Cisco, IBM, Microsoft and VMware",
"UPDATE 4-IBM profit and outlook beats Street projections",1
"IBM profit and outlook beats Street projections",1
"UPDATE 3-IBM profit and outlook beats Street projections",1
"INSTANT VIEW: IBM results, outlook beat expectations",1
"U.S. tech firm T3 complains to EU about IBM",-1
"UPDATE 1-IBM profit beats Wall Street projections",1
"UPDATE 2-U.S. tech firm T3 complains to EU about IBM",-1
"IBM rises further after results",1
"IBM Reports 2008 Fourth-Quarter and Full-Year Results",
"Ephox Brings Easy Online Content Authoring to IBM Lotus Quickr",
"Ephox Brings Easy Online Content Authoring to IBM Lotus Quickr",
"Prolifics Achieves IBM AAA-Level Rating for Tivoli Deployment Accreditation",
"IBM replaces exec charged in insider trading case",-1
"UPDATE 2-IBM replaces exec charged in insider trading case",-1
"Schaeffer's Daily Contrarian:Is IBM a Big Blue 'Buy?'",
"IBM replaces exec charged in insider trading case",-1
"IBM Unveils New Technology to Help Governments Improve Services for Citizens",1
"La Perla Enhances Performance With IBM Desktop Cloud and Wyse Thin Computing",1
"IBM and QBE Sign Key Strategic Outsourcing Infrastructure Contract",1
"IBM, Google, others to unveil new open interface to take on Intel",
"IBM, Google, others to unveil new open interface to take on Intel",
"RemedyMD Announces New Hematopoietic Stem Cell Transplant (HSCT) Complete Research and CIBMTR Reporting Product, ComprehensiveBMT",
"Presto Engineering Becomes IBM Business Partner",1
"Peace Corps Selects IBM Cloud to Implement New Recruitment Platform",1
"IBM Research and Carnegie Mellon Create Open Platform to Help the Blind Navigate Surroundings",1
"Cirba Brings IBM® Cloud Orchestrator Customers Software-Defined Control over VM Placements",
"Research and Markets: Global Containerized Data Center Market 2015 - 2020: the Major Companies are IBM, Dell, Schneider Electric, Emerson Network Power, CISCO and SGI",
"BRIEF-Berkshire Hathaway cuts share stake in IBM by 20.5 pct",-1
"BRIEF-IBM Security expands incident response capabilities as part of $200 mln investment",1
"Jon Iwata, Senior Marketing Executive at IBM, Inducted as The CMO Club's 2015 Hall of Fame Winner",
"IBM Enhances Data Economics and Storage Security for the Cloud and Cognitive Era",1
"IBM, Intel, and HP Lead in Customer Experience, According to New Temkin Group Research",1
"IBM Teams with Mellanox to Help Maximize Performance of Power Systems LC Line Servers for Cloud and Cluster Deployments",1
"IBM FileNet Records Manager Receives U.S. Department of Defense 5015.2 Records Management Certification",
"Universidad de Los Andes Implements Modern IT Architecture With IBM",1
"Bristol-Myers Squibb Furthers Strategic IT Relationship With IBM",
"Mellanox ConnectX 10GigE Mezzanine Adapter for IBM BladeCenter Is Blade.org Compliant",
"SSH Announces End-to-End Enterprise Security Solution for Linux on IBM System z",
"IBM says it may acquire security companies",1
"UPDATE 2-IBM says it may acquire security companies",1
"IBM to spend $1.5 bln on security",1
"UPDATE 1-IBM to spend record $1.5 bln on security in 2008",1
"MediaSpan Embeds IBM Informix Dynamic Server Software for Delivering News to Print, Web and Wireless Devices",
"FAO Research Names IBM and Unilever Europe Winners of the 2008 Distinction Awards",1
"N24 Goes on Air With IBM",
"New IBM Web 2.0 Portal Software Breaks Down Barrier Between Enterprise and Web",
"Manhattan Associates' Distributed Order Management Solution Gains IBM Retail Integration...",
"SafeNet Releases Encryption Solution for IBM z/OS Mainframes",
"Zacks Analyst Blog Highlights: AAR Corporation, AAON, STMicroelectronics, IBM and...",
"Innovation Group PLC - IBM Partnership : NON-REG",1
"Chiang Mai University and Maharaj Nakorn Chiang Mai Hospital Work With IBM To Build Medical Hub to Serve Northern Region of Thailand",1
"New IBM Software to Help Companies Improve Web Presence",1
"Vision Solutions, Inc. Offers MIMIX® Availability 7 for IBM® i - Simplifying High Availability in a Complex World",
"CA, Dell, Google, Hitachi Data Systems, IBM and Fast-Growing Startups Choose Midmarket CIO Forum to Generate Pre-Qualified, Face-to-Face Meetings",
"First IBM Technology for Power-Management Chips Holds Promise for Breakthroughs in Alternative Energy",1
"IBM and ARM Collaborate to Accelerate Delivery of Internet of Things",1
"Dow ends above 23,000 for first time; IBM jumps",1
"US STOCKS-Dow ends above 23,000 for first time; IBM jumps",1
"US STOCKS-Dow closes above 23,000 for first time; IBM soars",1
"US STOCKS-Dow closes above 23,000 for first time; IBM jumps",1
"US STOCKS SNAPSHOT-IBM catapults Dow Industrials over 23,000",1
"US STOCKS-Dow trades above 23,000-mark as IBM's stock jumps",1
"US STOCKS-Dow stays above 23,000-mark on IBM surge",1
"US STOCKS-Dow hovers above 23,000, boosted by IBM",1
"IBM shares head for biggest gain in eight years",1
"US STOCKS-Dow opens above 23,000, powered by IBM",1
"US STOCKS SNAPSHOT-Dow opens above 23,000 on strong IBM results",1
"IBM powers Dow to first close above 23,000",1
"IBM lifts Dow above 23,000",1
"IBM Rolls Out First Solar Array Designed for High-Voltage Data Centers and Industrial Use",1
"IBM Advances its Security Intelligence Portfolio with New Analytics",1
"Eurotech and IBM Contribute Software to Connect Next Generation of Wireless and Mobile Devices",1
"FORTUNE Magazine Names IBM #1 Global Company for Leaders",1
"Eurotech and IBM Contribute Software to Connect Next Generation of Wireless and Mobile Devices",1
"Somo Collaborates with IBM to Deliver Connected Enterprise Solutions",1
"Nike, Yum! Brands, Intel, IBM and Cisco highlighted as Zacks Bull and Bear of the Day",
"IBM Extends Bluemix with Cloud Service for the Internet of Things",1
"IBM, Mitsubishi Electric and ILS Technology Develop Reference Architecture for Automotive...",1
"IBM Completes Acquisition of Cognos",1
"IBM Expands Data Warehousing Portfolio With Optim Technology",1
"IBM gets clearance from Canada for Cognos takeover",1
"Canadian Minister of Industry Approves Acquisition of Cognos by IBM under the Investment...",1
"IBM Obtains Investment Canada Act Clearance for Its Acquisition of Cognos",1
"IBM Obtains Investment Canada Act Clearance for Its Acquisition of Cognos",1
"IBM Signs Services Agreements in South America",1
"ANZ signs AU$450 million, five-year strategic partnership with IBM",1
"IBM confident in outlook despite slow economy",
"UPDATE 3-IBM confident in outlook despite slow economy",
"IBM Helps Government of Slovenia to Build Smart Health Insurance System",1
"IBM Establishes Global Healthcare Centre of Excellence in La Gaude, France",1
"IBM Ushers In Era of Stream Computing",
"US Travel Association, IBM, Cisco, Sun, SAP, Microsoft, Oracle Convene to Share Virtual...",
"IBM launches new real-time data analysis software",1
"IBM launches new real-time data analysis software",1
"New IBM Software Transforms the Digital Experience",1
"iEnterprises Wins Best in Showcase Award at IBM Lotusphere 2010",
"Made in IBM Labs: IBM Research Sets New Record in Magnetic Tape Data Density",1
"Equity Brief: Upgrades and Downgrades for September 4th: GIS, GME, GS, HUM, IBM, INFA, IR, LLTC, MANU, MDVN",
"IBM Names Worldwide Recipients of 2013 Smarter Cities Challenge Grants to Improve Urban Life",
"IBM and City of Lyon, France to Create Transportation Management Center of the Future",1
"Research and Markets: M2M - The Machine-to-Machine Market, 2012-2016 - 5th Edition Features Companies Jasper Wireless, IBM and Deutsche Telekom",
"Research and Markets: Global Information Lifecycle Management Tools Market 2011-2015 Features Market Leaders IBM Corp., Informatica Corp., Hewlett-Packard Co., and Solix Technologies Inc",
"Aggregate Knowledge Joins IBM Digital Data Exchange",1
"Italian Call Center Leader Call & Call Drives Improved Customer Service, Reduced Support Costs and Increased Energy Savings With IBM Cloud Computing and Wyse Virtualized Desktops",1
"Report: IBM Supercomputers Are Most Energy Efficient in the World",1
"National Marrow Donor Program® to Speed Transplants with IBM Analytics Software",1
"Cape Cod Commission and IBM Collaborate on 'Smart Cape Cod' Initiative",1
"SMART Modular Technologies' XceedIOPS Solid State Drives Provide High-Speed Storage for Forthcoming IBM POWER7",
"SMART Modular Technologies' XceedIOPS Solid State Drives Provide High-Speed Storage for Forthcoming IBM POWER7",
"Made in IBM Labs: New Architecture Can Double Analytics Processing Speed",1
"IBM Named a Leader in IDC MarketScape: Worldwide Enterprise Mobility Consulting 2013 Vendor Analysis",1
"IT Services Focus on Cloud Solutions for Growth and Profitability - Research Report on IBM, FIS, ServiceNow, Unisys, and Acxiom",
"2007 Was the Year of the",
"Cajasol Signs 42.3 Million Euro, Four-Year Agreement With IBM",1
"ACI Worldwide sees lower quarterly revenue; partners with IBM",1
"IBM and ACI Forge Global Strategic Alliance",1
"Webinar to Highlight IBM's AIX System and Vision Solutions' Software",
"IBM's China-driven slump sparks executive shakeup",-1
"UPDATE 3-IBM's China-driven slump sparks executive shakeup",-1
"US STOCKS-Market up after U.S. debt deal, IBM shares hit 2-year low",-1
"US STOCKS-Wall St climbs in wake of Washington deal; IBM drops",-1
"US STOCKS-Wall St edges up after Washington deal; IBM drags",-1
"US STOCKS-Wall St down as focus shifts to earnings; IBM drags",-1
"US STOCKS SNAPSHOT-Wall Street opens lower as IBM drags",-1
"The Zacks Analyst Blog Highlights:IBM, Textron, Lockheed Martin, Northrop Grumman and General Dynamics",
"US STOCKS-Wall St set to open lower with eyes on earnings; IBM weighs",-1
"IBM's revenue slump stokes growth fears",-1
"REG-Intnl Bus. Mach IBM Reports 2013 Third-Quarter Results",
"Research and Markets: Global Hardware and Software Support Services Market 2015-2019 with HP, IBM, Oracle & SAP Dominating",1
"Research and Markets: Global Food Traceability Market 2015-2019 with C. H. Robinson, DuPont, Honeywell & IBM Dominating",1
"IBM Opens First Cloud Center in Mexico",1
"Solace Enables IBM-based Application Infrastructure to Meet Demands of Next-Generation Applications",
"Research and Markets: Marketing Analytics Software Market - Global Forecast to 2019: Adobe, Accenture, Harte-Hank, IBM, Oracle, Pegasystem, Teradata, Wipro, and SAS Dominates the $2.1 Billion Market",
"SL Corporation`s RTView® Extends IBM® Tivoli® Netcool® to Meet the Needs of Application Support Teams",
"IBM Signs Technology Infrastructure and Services Agreements Across Asia Pacific",1
"IBM's Randy MacDonald Named 2008 HR Executive of The Year",
"REG-Intnl Bus. Mach IBM Reports 2008 Third-Quarter Results",
"IBM and OpenPOWER Members Deliver Accelerated Technologies to Break Big Data Speed Barriers",1
"IBM and Xilinx Announce Strategic Collaboration to Accelerate Data Center Applications",1
"TRM Steps Up Recruiting and Adds Bonus Program for IBM Maximo Certifications",
"Google, IBM, McDonald's, Lowe's, H&R Block, Navistar, Sabre Holdings, CVS Caremark,...",
"Juniper Introduces Mission-Critical Support for Enterprise Customers, Available Directly From Juniper, IBM and Partners",
"Juniper Introduces Mission-Critical Support for Enterprise Customers, Available Directly From Juniper, IBM and Partners",
"Zebra Technologies, Motorola and IBM to Co-Sponsor Educational Meetings on Role of Mobility in China Business",
"IBM unruffled by rivals' M&A, to do more of same",
"Acacia Subsidiary Enters into License Agreement with IBM",1
"UPDATE 3-IBM, Sun Micro talks collapse over price -source",
"IBM, Sun Micro break off talks: source",
"IBM, Sun Micro break off talks -source",
"IBM, Sun talks near collapse: report",
"UPDATE1-IBM/Sun talks near collapse -- WSJ",
"IBM and Sun broke off acquisition talks: report",
"IBM to Produce Micron's Hybrid Memory Cube in Debut of First Commercial, 3D Chip-Making Capability",1
"atsec information security Evaluates IBM z/OS V1R9 - Common Criteria Certification...",
"IBM Opens Global Supply Chain Innovation Center in China",1
"Mattel, MTV Networks, IBM and Electric Sheep Company Executives to Keynote Virtual...",
"IBM to recycle silicon wafers for solar industry",1
"Hertz Expands IBM Relationship to Provide Information Technology Services and Support",1
"BRIEF-First Pacific Proposes To Purchase Stake In AIBM and IASB",
"IBM Continues Africa Expansion with New Office in Tanzania",1
"BigLever CEO, Dr. Charles Krueger, Invited to Present the Latest Advances in Product Line Engineering for Systems and Software at IBM Innovate 2011",
"NEON Settles Legal Dispute with IBM",-1
"USAID, IBM, and CDC Development Solutions Collaborate to Increase Corporate Volunteerism Abroad",1
"IBM Expands Smarter Commerce Initiative for Business Partners to Seize New Market Opportunity",1
"IBM's Watson Computing System Honored as",1
"Critical Alerts For IBM, MGM Resorts, Whole Foods, CONSOL Energy, and Harley-Davidson Released By Seven Summits Research",-1
"IBM helps transform Thames Water using Big Data Analytics in preparation for future growth",1
"Mother's Day Online Shopping Up 15 Percent, Reports IBM",
"UCB and IBM Collaborate to Personalize Care for Epilepsy Patients",1
"2011 IBM Beacon Award and IBM Choice Award Winners Honored at PartnerWorld Leadership Conference",
"Best Cloud Computing Platform: GROUP Live Wins IBM Bestseller Award",
"IBM beats expectations for Q2 with net income up 6%",1
"THAILAND PRESS-Thai arm of IBM spreads wings in Laos-The Nation",1
"IBM raises earnings outlook despite weak tech spending",1
"IBM raises earnings outlook despite weak tech spending",1
"Instant View: IBM hikes 2012 outlook, Qualcomm misses; eBay keeps forecast",1
"IBM beats expectations for Q2 with net income up 6%",1
"IBM Reports 2012 Second-Quarter Results",
"The Zacks Analyst Blog Highlights: BMC Software, IBM, Hewlett-Packard, EMC and CA",
"U.S. Morning Call: IBM CFO confident; eBay posts profit beat",
"Tech bellwether IBM raises outlook",
"New York City taps IBM for",1
"Made in IBM Labs: Unlocking Business Insights and Sales Opportunities with Cloud Services",1
"New Products, Stock Price Movements, and Acquisitions - Research Report on IBM, SanDisk, Autodesk, CenturyLink, and Imperva",
"Research and Markets: Global Healthcare Decision Support and IBM Watson: Market Report 2013 to 2019",
"Research and Markets: 2013 Report on IBM's Software Innovation - with Forecasts to 2019",
"Tangoe Announces Agreement to Acquire IBM’s Rivermine TEM Business",
"Zamansky LLC Investigates IBM’s 401(k) Plus Plan For Possible ERISA Violations",
"Court halts lawsuits vs. IBM, Daimler, Ford for apartheid crimes",
"Court halts U.S. lawsuits vs IBM, Daimler, Ford for apartheid crimes",
"IBM Services And Software Selected For Department Of Homeland Security's Cybersecurity Initiative",
"IBM Named An IDC MarketScape Leader For Business Consulting For U.S. Smarter Cities Projects",1
"IBM Named A Leader In IDC MarketScape For Retail Industry Consulting Capabilities",1
"IBM Unveils Big Data and Analytics-based Dashboard to Boost Enterprise Risk Management",1
"GT Software Hosts IBM IMS Regional User Group e-Meeting on September 5th",
"IBM and EU establish cloud-computing consortium",1
"PhoneFactor Launches Phone-Based Authentication for IBM Tivoli Access Manager",
"PSS Systems Provides Integration With IBM for Legal Hold Policy and Execution for Rigorous, Proactive eDiscovery",1
"VietinBank Selects an IBM System z and Linux to Support Growing Business in Key Emerging Market",1
"IBM Extends Billion DKK Service Agreement with Danske Bank Through 2017",1
"IBM and European Union Join to Develop New Collaborative e-Business Model Extending Open Source and Cloud Technologies",1
"IBM Research and European Union Collaborate to Bolster Reliability of Complex Systems",1
"Analysis: IBM's plain vanilla flavor leaves investors satisfied",1
"NetEx Co-Hosts Live Meeting Webinar With IBM Tivoli Storage Software",
"Instant view: Google misses lofty targets, IBM shines",1
"The Zacks Analyst Blog Highlights: Google, IBM, Microsoft, Intel and Freeport-McMoRan Copper & Gold",
"REG-Intnl Bus. Mach IBM Reports 2011 Fourth-Quarter and Full-Year Results",
