"Cadence and  Team to Develop Leading-Edge IP",1
"Opscode and  Join Forces to Bring Open Source Cloud Automation to the Enterprise",1
"Cyber Monday Online Shopping Reaches All Time High Increasing 30 Percent over 2011, Reports ",
"Microsoft and  Chase Amazon While Google Falls Off the Pace",1
" Powers Service Provider OVH Public Cloud",
"Report:  a Leader in Enterprise Mobile Management",1
"UPDATE 1- board authorizes $10 bln for share repurchases",1
"REG-Intnl Bus. Mach  Board Approves Quarterly Cash Dividend",
" Board Approves Quarterly Cash Dividend",
"ScaleMP Announces Support for  System x iDataPlex dx360 M3",
" Introduces New Software to Help Customers Identify Critical Insights and Manage Business Content",1
"Hundreds of Global Companies Turn to  to Tackle Their Most Complex Information-Related Challenges",1
"Avnet and  Celebrate 25 Years of Partnership",1
"BLADE Delivers  Virtual Fabric for  System x",
" Analytics Helps Medical Researchers Detect Complication In Stroke Patients",1
"CA Technologies Delivers Same-Day Support for  DB2 10 for z/OS",
"BLADE Delivers  Virtual Fabric for  System x",
" Launches New Lab to Help Business Partners Cash in on Cloud Computing",1
"SpotOn Systems and MeLLmo Partner to Deliver Mobile Business Intelligence to  Cognos Customers",
"SpotOn Vantage Compatability With  Cognos 10",
"TeamQuest Software Release Provides New Performance Analysis Capabilities for VMware and  POWER7",
"TriZetto`s New Lab Uses  Equipment to Demonstrate Applications Run Fast, Reliably for Large and Small Health Plans",1
"Connectria Launches Remote Monitoring Services for  System i",
" Honors the 25th Anniversary of High-Temperature Superconductivity",
"Fundtech and  Co-Host Intra-Day Liquidity Management Executive Forum",
"Fundtech and  Co-Host Intra-Day Liquidity Management Executive Forum",
"Zacks Bull and Bear of the Day Highlights: Toyota Motor Corporation, PMI Group, Hewlett-Packard, Dell and ",
"UPDATE 1-JAL to end IT partnership with  Japan - Nikkei",
"Research and Markets: Vendor Focus - Recent IT Developments - Issue 5, 2010 with News from , HP and Microsoft",
"Prolifics Expands North American Services With Exclusive Partnership With Canadian  Business Partner Tangentia",
"Prolifics Expands North American Services With Exclusive Partnership With Canadian  Business Partner Tangentia",
" seen making more acquisitions after DataMirror",1
" signs $1.4 bln AstraZeneca outsourcing deal",1
" to buy Canada's DataMirror for $163.5 million",1
"Schaeffer's Sentiment Snapshot: International Business Machines Corp. ()",
"Airline Gripes: Rip-Off or Reasonable?  Consumer Travel Survey Reveals Most Reported Travel Inconveniences Leading",
" Launches New Cloud Computing Consulting and Implementation Services",1
" to Validate Resiliency of Cloud Computing Infrastructures",
"Research and Markets: Designing Matrix Organizations That Actually Work: How , Proctor & Gamble and Others Design for Success",
"Raritan's Intelligent Power Strip Supports 's Systems Director Active Energy Manager...",
"Neolane Named  2008 Information Management “Rookie of the Year”",
" names new M&A chief after losing chief to Dell",
" and ETH Zurich Unveil Plan to Build New Kind of Water-cooled Supercomputer",1
"Made in  Labs:  Charges Up Research Into Next Generation Electric Energy Storage",1
" and SFPUC Team to Help Reduce Water Pollution in the San Francisco Bay and Pacific...",1
" Forms Green Sigma(TM) Coalition; Partners With Metering, Monitoring, Automation,...",1
" Extends Green Reach Through Public and Private Collaboration",1
" Extends Social Networking Software Through Cloud Computing with LotusLive Connections",1
"Roomlinx made a Part of 's",
" Achieves Record 10th Straight Number One Showing on TOP500 Supercomputer List",1
"New  Security Software Delivers 'Holistic' Approach to Identity and Access Management",1
"Rotterdam and  to Build First Smart Delta City",1
" Opens First European Analytics Center in Berlin, Germany",1
"Roomlinx made a Part of 's",
"Wyse Technology Recognized By  for Outstanding Energy & Environment Solutions",
"Supreme court declines to revive apartheid claims against , Ford",
"U.S. top court declines to revive apartheid claims against , Ford",
"U.S. top court declines to revive apartheid claims against , Ford",
"UPDATE 1-U.S. top court declines to revive apartheid claims against , Ford",
"U.S. top court declines to revive apartheid claims against , Ford",
"Critical Stock Reports: Insider Trade for , Acme Packet, Biogen Idec, McKesson, Illumina, & C.R. Bard",-1
"Report:  Number One in Total Worldwide Branded Tape Revenue",1
"C-Lock Technology and Enterprise Information Management Team with Foxconn and  to Fight Asia Pacific Region`s Carbon Emissions",1
"Is There Life Under Dow 7,000? FlowTrades.com Releases Watch List - , WFC, GE,...",
"Made in  Labs:  Creates Software for Holding Face-to-Face Meetings in Virtual Worlds",1
"Made in  Labs:  Creates Software for Holding Face-to-Face Meetings in Virtual Worlds",1
"C-Lock Technology and Enterprise Information Management Team with Foxconn and  to Fight Asia Pacific Region`s Carbon Emissions",1
"Foxconn Teams With  to Fight Asia Pacific Region's Carbon Emissions",1
" Research Breakthrough Paves Way for Post-Silicon Future with Carbon Nanotube Electronics",1
"EVRY Partners with  to Help Customers Accelerate Cloud Adoption and Business Transformation",1
" Advances Hybrid Cloud Capabilities; Unveils Bluemix Local",1
"BRIEF-EVRY increases its investment in cloud infrastructure and partners with ",1
"LabTech Software Offers Enterprise Mobility Management With  MobileFirst Protect",1
"REG-EVRY increases its investment in cloud infrastructure and partners with ",1
" Cognitive Technologies to Help University of Michigan Power its Race Car During World Solar Challenge",1
"BLADE Network Technologies and Emulex Deliver Essential Networking Components for  BladeCenter Virtual Fabric",
" Forecast: Fall Looking Bright for Apparel Retailers",
"NXP and  Launch First Practical Test of Road User Charging in the Netherlands...",1
"Critical Alerts for , EBAY, AUY, ACE, and WFMI Released By Seven Summits Research",-1
" Expands its Software Development Lab in Ireland",1
" Researcher Solves Longstanding Cryptographic Challenge",1
"Korea Exchange Bank Card Completes Migration to  System z10",1
"Seven Summits Research Releases Alerts on , PG, USB, AGU, and VRSN",-1
"Metrobank Partners With  to Enhance Online Banking Security",1
"Metrobank Partners With  to Enhance Online Banking Security",1
"Media Alert: New  Cloud Tool Eliminates the Need for Users to Share Personal Data with Apps",
"FalconStor(R) Offers Free Migration to (R) ProtecTIER(R) Customers",
"Research and Markets: Global Healthcare IT Outsourcing Market 2014-2018 with Accenture plc, Dell Inc., Hewlett-Packard Co. &  Dominating",1
" unveils new server model to tackle big data, analytics",1
" Tackles Big Data Challenges with Open Server Innovation Model",1
" unveils new server model to tackle big data, analytics",1
"Tidemark Names  EPM Sales Veteran Jerome Lefebvre to Lead Expansion into Europe",
"BRIEF-Beijing Teamsun Tech plans cloud JV with , individual partner",1
"Union Square Advisors Adds Elias Mendoza, Head of  Corporate Development, as a Partner",
"EastwindResearch.com Top News Market Recap: Apple, , Google, Citigroup and Bank of America",
" Awards Grants to Help Build a Smarter Planet",
"Next Generation  XIV Storage System Improves Efficiency for Demanding Application Workloads",1
"UPDATE 2- confident about EPS goal, sees no mega-mergers",
"businessMart Takes On New Markets Using  SOA and Web 2.0 Technologies",1
" sees no mega-mergers",
"CGS Wins Prestigious  Global Services Sales Leadership Award",
"RPT- 'on track' to meet 2010 EPS goal, CEO says",
" 'on track' to meet 2010 EPS goal, CEO says",
"Small Japanese bank sues  for $107 million",-1
"ARM, Freescale, , Samsung, ST-Ericsson and Texas Instruments Form New Company to Speed the Rollout of Linux-Based Devices",1
" posts first revenue miss in five quarters, shares tumble",-1
"UPDATE 3- posts first revenue miss in five quarters, shares tumble",-1
"BRIEF- reports Q1 earnings per share $1.85",
"'s quarterly revenue falls nearly 3 pct",-1
" invests $8 million in first cloud center in Spain to provide cloud services to clients worldwide",1
"Rosetta Drives Commerce Innovation by Connecting  WebSphere Commerce to Adobe Experience Manager eCommerce Integration Framework",1
"CA Technologies Provides Same-Day Support for  z/OS 2.1",
"Frost & Sullivan Applauds  Watson for Ushering in the Next Generation of Cognitive Systems",1
" settles with U.S. Justice Department over job listings",
" settles with US Justice Department over job listings",
"Made in  Labs: Scientists Turn Data into Disease Detective to Predict Dengue Fever and Malaria Outbreaks",1
"Children's Fashion Retailer Kids 21 Selects  Commerce on Cloud to Expand into 15 Markets Across Asia-Pacific",1
"Globalfoundries edges out Intel for  chip-making business: WSJ",
"Globalfoundries edges out Intel for  chip-making business -WSJ",
"Research and Markets: Global Smart Classroom Market 2014-2018 with Apple, , Microsoft, and SMART Technologies Dominating",1
"Research and Markets: Global SaaS-based Expense Management Market 2014-2018 with Ariba, Concur Technologies,  & Oracle Dominating",1
"Research and Markets: Global Messaging Platform Market 2014-2018 with  Corp., Microsoft Corp., and Oracle Corp. Dominating",1
"Coriell Life Sciences & OnFarm Win  SmartCamp Silicon Valley",
"Contracts, Acquisitions, IT Solutions, and Participation in Events- Research Report on , Accenture, Xerox, Gartner, and CSC",
"Research and Markets: Global Clustering Software Market 2015-2019 with HP, , Microsoft & VMware Dominating",1
"i-Virtualize Strengthens Its Cloud Offerings in North America with VersaStack Solution by Cisco and ",
" Watson Group Invests in Pathway Genomics to Help Personalize Consumer Health",1
" Named #1 on Aon Hewitt Top Companies for Leaders List in North America",1
" Watson Group Invests in Pathway Genomics to Help Personalize Consumer Health",1
"Ustream Joins the  Bluemix Cloud Platform to Bring Video Capabilities to Developers",1
"Kenya Power Taps  Real Time Data Solutions To Improve Business Performance",1
"Acacia Subsidiary Enters into Settlement and Patent License Agreement with ",1
"Research and Markets: Cloud Computing Market in Germany 2014-2018: Key Vendors Are Amazon Web Services, Google, Fujitsu, , Microsoft, RackSpace and Salesforce.com",
"Research and Markets: Data Center Market in Europe 2015-2019: Key Vendors Are Avaya, Cisco, Dell, EMC, Emerson, Hewlett Packard, , Juniper, NEC, NetApp, Rittal and Schneider Electric",
"ALTIS Semiconductor Selected as Long Term Foundry Partner for  Microelectronics SOI Technology",
"Banorte-Ixe partners with  to establish a unique client-centric banking model in Latin America",1
"Compuware Announces Business Partnership With  to Unlock the Power of Big Data for Changepoint Customers",1
" Software Helps Illinois Department of Human Services Manage Big Data and Transform Operations",1
"Brocade 10 GbE CNAs Qualified and Available from EMC, Hitachi Data Systems, , and NetApp for Network Convergence",
" Introduces New Data Center Energy Management Software",1
" Introduces Optim Data Privacy Solutions for Use With SAP(R) Solutions",1
" Delivers New Service Management Software and Services to Help Organizations Improve Operational Efficiency",1
"ClearApp(R) to Host Webinar for  WebSphere Portal Customers Looking to Resolve...",
"Zacks Analyst Interview Highlights: EDS, , Hewlett-Packard, Yahoo! and 3Com",
"The Zacks Analyst Blog Highlights: Google, , Intel, Ford and Capital One Financial",
"REG-Intnl Bus. Mach  Reports 2014 Second-Quarter Results",
"E-Z Data Accepted into the  SOA Specialty",
" Commemorates 60th Anniversary of the Transistor and Decades of Innovations",
"Chelsio Ships 10Gb Ethernet Unified Wire Expansion Card for  BladeCenter",
"China seen probing , Oracle, EMC after Snowden leaks",
"UPDATE 2-China seen probing , Oracle, EMC after Snowden leaks",
"Rocket Software Enhances LegaSuite to Support  CICS TS 4.2",
" Helps Danone to Accelerate and Secure Order Processing and B2B Interactions Through a Smarter Commerce Partner Network",1
"SOA Software Provides Simplified Configuration and Management for  WebSphere DataPower",
" Unveils Smarter Commerce Software and Services Offerings",1
" to Deliver New Optimized POWER7 Products, Inspired by Watson Technology",1
"Critical Alerts for , Micron Technology, Patriot Coal, Eldorado Gold, and Blackstone Released by Seven Summits Research",-1
" Teams With Akamai to Accelerate Applications Across the Web, and From the Cloud to the Enterprise",1
"Agilysys' Performance Earns Highest Recognition by  RSS Brand",
"Lenovo says in potential M&A talks; report of  server deal",
"UPDATE 1-Lenovo says in potential M&A talks; report of  server deal",
" misses estimates, blames weak sales and weaker yen",-1
"UPDATE 3- misses estimates, blames weak sales and weaker yen",-1
" in talks to sell low-cost server business to Lenovo: CRN news site",
" in talks to sell low-cost server business to Lenovo -CRN news site",
" misses estimates, but sees potential in new ‘growth initiatives’",-1
"BRIEF- sees improved EPS growth in Q3, Q4 to double digits",1
"BRIEF- Corp sees Q2 operating EPS growth similar to Q1",1
" first-quarter EPS misses Street on weak yen",-1
" Reports 2013 First-Quarter Results",
" mulling up to 1,400 job cuts in France: unions",-1
" mulling up to 1,400 job cuts in France -unions",-1
"Leading Tech Analyst Updates Outlooks for Cirrus Logic, Apple, UniPixel, , and Fusion-io",
" unruffled by rivals' M&A, to do more of same",
" unruffled by rivals' M&A, to do more of same",
"REG-: Doc re (Form 8-K)",
" Marks 50 Years of Business in Sri Lanka and Eyes Further Expansion",1
" Completes Acquisition of Vivisimo",1
" tries to tidy yield curve with exchange offer",1
"Accounting Management Solutions Adds Former  Global Services and KPMG Executive",
"Exclusive: HP sought two  execs in CEO hunt: sources",
"Exclusive: HP sought two  execs in CEO hunt: sources",
" and ADP Team to Expand Availability of ADP Tax Services to New Markets",1
"Niteo Partners Receives  Solution Provider Recognition",
"BRIEF-Bombardier signs agreement with  to accelerate IT business transformation",1
"Federal Government (GSA) and  Executives to Keynote at Realcomm`s Second Annual Energy/Sustainability Summit",
" makes breakthrough in super-fast laser chips",1
" and American Well Team to Enhance Security for Online Health Data",1
"Micro Strategies Simplifies Storage Management With Latest  Midrange Innovation",
"Made in  Labs: Breakthrough Chip Technology Lights the Path to Exascale Computing",1
"Boeing and  Research Pilot Experimental Air Traffic Management Initiatives",1
" Unveils Cloud and On Premises Social Software to Help Clients Break Down Collaboration Barriers",1
"Vissensa Selects  Enterprise Cloud System to Improve Performance and Deliver New Services for Customers",1
"Nixu Software Ups the Ante with New Multivendor Strategy Uniting Cisco, , Microsoft and VMware",
"UPDATE 4- profit and outlook beats Street projections",1
" profit and outlook beats Street projections",1
"UPDATE 3- profit and outlook beats Street projections",1
"INSTANT VIEW:  results, outlook beat expectations",1
"U.S. tech firm T3 complains to EU about ",-1
"UPDATE 1- profit beats Wall Street projections",1
"UPDATE 2-U.S. tech firm T3 complains to EU about ",-1
" rises further after results",1
" Reports 2008 Fourth-Quarter and Full-Year Results",
"Ephox Brings Easy Online Content Authoring to  Lotus Quickr",
"Ephox Brings Easy Online Content Authoring to  Lotus Quickr",
"Prolifics Achieves  AAA-Level Rating for Tivoli Deployment Accreditation",
" replaces exec charged in insider trading case",-1
"UPDATE 2- replaces exec charged in insider trading case",-1
"Schaeffer's Daily Contrarian:Is  a Big Blue 'Buy?'",
" replaces exec charged in insider trading case",-1
" Unveils New Technology to Help Governments Improve Services for Citizens",1
"La Perla Enhances Performance With  Desktop Cloud and Wyse Thin Computing",1
" and QBE Sign Key Strategic Outsourcing Infrastructure Contract",1
", Google, others to unveil new open interface to take on Intel",
", Google, others to unveil new open interface to take on Intel",
"RemedyMD Announces New Hematopoietic Stem Cell Transplant (HSCT) Complete Research and CTR Reporting Product, ComprehensiveBMT",
"Presto Engineering Becomes  Business Partner",1
"Peace Corps Selects  Cloud to Implement New Recruitment Platform",1
" Research and Carnegie Mellon Create Open Platform to Help the Blind Navigate Surroundings",1
"Cirba Brings ® Cloud Orchestrator Customers Software-Defined Control over VM Placements",
"Research and Markets: Global Containerized Data Center Market 2015 - 2020: the Major Companies are , Dell, Schneider Electric, Emerson Network Power, CISCO and SGI",
"BRIEF-Berkshire Hathaway cuts share stake in  by 20.5 pct",-1
"BRIEF- Security expands incident response capabilities as part of $200 mln investment",1
"Jon Iwata, Senior Marketing Executive at , Inducted as The CMO Club's 2015 Hall of Fame Winner",
" Enhances Data Economics and Storage Security for the Cloud and Cognitive Era",1
", Intel, and HP Lead in Customer Experience, According to New Temkin Group Research",1
" Teams with Mellanox to Help Maximize Performance of Power Systems LC Line Servers for Cloud and Cluster Deployments",1
" FileNet Records Manager Receives U.S. Department of Defense 5015.2 Records Management Certification",
"Universidad de Los Andes Implements Modern IT Architecture With ",1
"Bristol-Myers Squibb Furthers Strategic IT Relationship With ",
"Mellanox ConnectX 10GigE Mezzanine Adapter for  BladeCenter Is Blade.org Compliant",
"SSH Announces End-to-End Enterprise Security Solution for Linux on  System z",
" says it may acquire security companies",1
"UPDATE 2- says it may acquire security companies",1
" to spend $1.5 bln on security",1
"UPDATE 1- to spend record $1.5 bln on security in 2008",1
"MediaSpan Embeds  Informix Dynamic Server Software for Delivering News to Print, Web and Wireless Devices",
"FAO Research Names  and Unilever Europe Winners of the 2008 Distinction Awards",1
"N24 Goes on Air With ",
"New  Web 2.0 Portal Software Breaks Down Barrier Between Enterprise and Web",
"Manhattan Associates' Distributed Order Management Solution Gains  Retail Integration...",
"SafeNet Releases Encryption Solution for  z/OS Mainframes",
"Zacks Analyst Blog Highlights: AAR Corporation, AAON, STMicroelectronics,  and...",
"Innovation Group PLC -  Partnership : NON-REG",1
"Chiang Mai University and Maharaj Nakorn Chiang Mai Hospital Work With  To Build Medical Hub to Serve Northern Region of Thailand",1
"New  Software to Help Companies Improve Web Presence",1
"Vision Solutions, Inc. Offers MIMIX® Availability 7 for ® i - Simplifying High Availability in a Complex World",
"CA, Dell, Google, Hitachi Data Systems,  and Fast-Growing Startups Choose Midmarket CIO Forum to Generate Pre-Qualified, Face-to-Face Meetings",
"First  Technology for Power-Management Chips Holds Promise for Breakthroughs in Alternative Energy",1
" and ARM Collaborate to Accelerate Delivery of Internet of Things",1
"Dow ends above 23,000 for first time;  jumps",1
"US STOCKS-Dow ends above 23,000 for first time;  jumps",1
"US STOCKS-Dow closes above 23,000 for first time;  soars",1
"US STOCKS-Dow closes above 23,000 for first time;  jumps",1
"US STOCKS SNAPSHOT- catapults Dow Industrials over 23,000",1
"US STOCKS-Dow trades above 23,000-mark as 's stock jumps",1
"US STOCKS-Dow stays above 23,000-mark on  surge",1
"US STOCKS-Dow hovers above 23,000, boosted by ",1
" shares head for biggest gain in eight years",1
"US STOCKS-Dow opens above 23,000, powered by ",1
"US STOCKS SNAPSHOT-Dow opens above 23,000 on strong  results",1
" powers Dow to first close above 23,000",1
" lifts Dow above 23,000",1
" Rolls Out First Solar Array Designed for High-Voltage Data Centers and Industrial Use",1
" Advances its Security Intelligence Portfolio with New Analytics",1
"Eurotech and  Contribute Software to Connect Next Generation of Wireless and Mobile Devices",1
"FORTUNE Magazine Names  #1 Global Company for Leaders",1
"Eurotech and  Contribute Software to Connect Next Generation of Wireless and Mobile Devices",1
"Somo Collaborates with  to Deliver Connected Enterprise Solutions",1
"Nike, Yum! Brands, Intel,  and Cisco highlighted as Zacks Bull and Bear of the Day",
" Extends Bluemix with Cloud Service for the Internet of Things",1
", Mitsubishi Electric and ILS Technology Develop Reference Architecture for Automotive...",1
" Completes Acquisition of Cognos",1
" Expands Data Warehousing Portfolio With Optim Technology",1
" gets clearance from Canada for Cognos takeover",1
"Canadian Minister of Industry Approves Acquisition of Cognos by  under the Investment...",1
" Obtains Investment Canada Act Clearance for Its Acquisition of Cognos",1
" Obtains Investment Canada Act Clearance for Its Acquisition of Cognos",1
" Signs Services Agreements in South America",1
"ANZ signs AU$450 million, five-year strategic partnership with ",1
" confident in outlook despite slow economy",
"UPDATE 3- confident in outlook despite slow economy",
" Helps Government of Slovenia to Build Smart Health Insurance System",1
" Establishes Global Healthcare Centre of Excellence in La Gaude, France",1
" Ushers In Era of Stream Computing",
"US Travel Association, , Cisco, Sun, SAP, Microsoft, Oracle Convene to Share Virtual...",
" launches new real-time data analysis software",1
" launches new real-time data analysis software",1
"New  Software Transforms the Digital Experience",1
"iEnterprises Wins Best in Showcase Award at  Lotusphere 2010",
"Made in  Labs:  Research Sets New Record in Magnetic Tape Data Density",1
"Equity Brief: Upgrades and Downgrades for September 4th: GIS, GME, GS, HUM, , INFA, IR, LLTC, MANU, MDVN",
" Names Worldwide Recipients of 2013 Smarter Cities Challenge Grants to Improve Urban Life",
" and City of Lyon, France to Create Transportation Management Center of the Future",1
"Research and Markets: M2M - The Machine-to-Machine Market, 2012-2016 - 5th Edition Features Companies Jasper Wireless,  and Deutsche Telekom",
"Research and Markets: Global Information Lifecycle Management Tools Market 2011-2015 Features Market Leaders  Corp., Informatica Corp., Hewlett-Packard Co., and Solix Technologies Inc",
"Aggregate Knowledge Joins  Digital Data Exchange",1
"Italian Call Center Leader Call & Call Drives Improved Customer Service, Reduced Support Costs and Increased Energy Savings With  Cloud Computing and Wyse Virtualized Desktops",1
"Report:  Supercomputers Are Most Energy Efficient in the World",1
"National Marrow Donor Program® to Speed Transplants with  Analytics Software",1
"Cape Cod Commission and  Collaborate on 'Smart Cape Cod' Initiative",1
"SMART Modular Technologies' XceedIOPS Solid State Drives Provide High-Speed Storage for Forthcoming  POWER7",
"SMART Modular Technologies' XceedIOPS Solid State Drives Provide High-Speed Storage for Forthcoming  POWER7",
"Made in  Labs: New Architecture Can Double Analytics Processing Speed",1
" Named a Leader in IDC MarketScape: Worldwide Enterprise Mobility Consulting 2013 Vendor Analysis",1
"IT Services Focus on Cloud Solutions for Growth and Profitability - Research Report on , FIS, ServiceNow, Unisys, and Acxiom",
"2007 Was the Year of the",
"Cajasol Signs 42.3 Million Euro, Four-Year Agreement With ",1
"ACI Worldwide sees lower quarterly revenue; partners with ",1
" and ACI Forge Global Strategic Alliance",1
"Webinar to Highlight 's AIX System and Vision Solutions' Software",
"'s China-driven slump sparks executive shakeup",-1
"UPDATE 3-'s China-driven slump sparks executive shakeup",-1
"US STOCKS-Market up after U.S. debt deal,  shares hit 2-year low",-1
"US STOCKS-Wall St climbs in wake of Washington deal;  drops",-1
"US STOCKS-Wall St edges up after Washington deal;  drags",-1
"US STOCKS-Wall St down as focus shifts to earnings;  drags",-1
"US STOCKS SNAPSHOT-Wall Street opens lower as  drags",-1
"The Zacks Analyst Blog Highlights:, Textron, Lockheed Martin, Northrop Grumman and General Dynamics",
"US STOCKS-Wall St set to open lower with eyes on earnings;  weighs",-1
"'s revenue slump stokes growth fears",-1
"REG-Intnl Bus. Mach  Reports 2013 Third-Quarter Results",
"Research and Markets: Global Hardware and Software Support Services Market 2015-2019 with HP, , Oracle & SAP Dominating",1
"Research and Markets: Global Food Traceability Market 2015-2019 with C. H. Robinson, DuPont, Honeywell &  Dominating",1
" Opens First Cloud Center in Mexico",1
"Solace Enables -based Application Infrastructure to Meet Demands of Next-Generation Applications",
"Research and Markets: Marketing Analytics Software Market - Global Forecast to 2019: Adobe, Accenture, Harte-Hank, , Oracle, Pegasystem, Teradata, Wipro, and SAS Dominates the $2.1 Billion Market",
"SL Corporation`s RTView® Extends ® Tivoli® Netcool® to Meet the Needs of Application Support Teams",
" Signs Technology Infrastructure and Services Agreements Across Asia Pacific",1
"'s Randy MacDonald Named 2008 HR Executive of The Year",
"REG-Intnl Bus. Mach  Reports 2008 Third-Quarter Results",
" and OpenPOWER Members Deliver Accelerated Technologies to Break Big Data Speed Barriers",1
" and Xilinx Announce Strategic Collaboration to Accelerate Data Center Applications",1
"TRM Steps Up Recruiting and Adds Bonus Program for  Maximo Certifications",
"Google, , McDonald's, Lowe's, H&R Block, Navistar, Sabre Holdings, CVS Caremark,...",
"Juniper Introduces Mission-Critical Support for Enterprise Customers, Available Directly From Juniper,  and Partners",
"Juniper Introduces Mission-Critical Support for Enterprise Customers, Available Directly From Juniper,  and Partners",
"Zebra Technologies, Motorola and  to Co-Sponsor Educational Meetings on Role of Mobility in China Business",
" unruffled by rivals' M&A, to do more of same",
"Acacia Subsidiary Enters into License Agreement with ",1
"UPDATE 3-, Sun Micro talks collapse over price -source",
", Sun Micro break off talks: source",
", Sun Micro break off talks -source",
", Sun talks near collapse: report",
"UPDATE1-/Sun talks near collapse -- WSJ",
" and Sun broke off acquisition talks: report",
" to Produce Micron's Hybrid Memory Cube in Debut of First Commercial, 3D Chip-Making Capability",1
"atsec information security Evaluates  z/OS V1R9 - Common Criteria Certification...",
" Opens Global Supply Chain Innovation Center in China",1
"Mattel, MTV Networks,  and Electric Sheep Company Executives to Keynote Virtual...",
" to recycle silicon wafers for solar industry",1
"Hertz Expands  Relationship to Provide Information Technology Services and Support",1
"BRIEF-First Pacific Proposes To Purchase Stake In A and IASB",
" Continues Africa Expansion with New Office in Tanzania",1
"BigLever CEO, Dr. Charles Krueger, Invited to Present the Latest Advances in Product Line Engineering for Systems and Software at  Innovate 2011",
"NEON Settles Legal Dispute with ",-1
"USAID, , and CDC Development Solutions Collaborate to Increase Corporate Volunteerism Abroad",1
" Expands Smarter Commerce Initiative for Business Partners to Seize New Market Opportunity",1
"'s Watson Computing System Honored as",1
"Critical Alerts For , MGM Resorts, Whole Foods, CONSOL Energy, and Harley-Davidson Released By Seven Summits Research",-1
" helps transform Thames Water using Big Data Analytics in preparation for future growth",1
"Mother's Day Online Shopping Up 15 Percent, Reports ",
"UCB and  Collaborate to Personalize Care for Epilepsy Patients",1
"2011  Beacon Award and  Choice Award Winners Honored at PartnerWorld Leadership Conference",
"Best Cloud Computing Platform: GROUP Live Wins  Bestseller Award",
" beats expectations for Q2 with net income up 6%",1
"THAILAND PRESS-Thai arm of  spreads wings in Laos-The Nation",1
" raises earnings outlook despite weak tech spending",1
" raises earnings outlook despite weak tech spending",1
"Instant View:  hikes 2012 outlook, Qualcomm misses; eBay keeps forecast",1
" beats expectations for Q2 with net income up 6%",1
" Reports 2012 Second-Quarter Results",
"The Zacks Analyst Blog Highlights: BMC Software, , Hewlett-Packard, EMC and CA",
"U.S. Morning Call:  CFO confident; eBay posts profit beat",
"Tech bellwether  raises outlook",
"New York City taps  for",1
"Made in  Labs: Unlocking Business Insights and Sales Opportunities with Cloud Services",1
"New Products, Stock Price Movements, and Acquisitions - Research Report on , SanDisk, Autodesk, CenturyLink, and Imperva",
"Research and Markets: Global Healthcare Decision Support and  Watson: Market Report 2013 to 2019",
"Research and Markets: 2013 Report on 's Software Innovation - with Forecasts to 2019",
"Tangoe Announces Agreement to Acquire ’s Rivermine TEM Business",
"Zamansky LLC Investigates ’s 401(k) Plus Plan For Possible ERISA Violations",
"Court halts lawsuits vs. , Daimler, Ford for apartheid crimes",
"Court halts U.S. lawsuits vs , Daimler, Ford for apartheid crimes",
" Services And Software Selected For Department Of Homeland Security's Cybersecurity Initiative",
" Named An IDC MarketScape Leader For Business Consulting For U.S. Smarter Cities Projects",1
" Named A Leader In IDC MarketScape For Retail Industry Consulting Capabilities",1
" Unveils Big Data and Analytics-based Dashboard to Boost Enterprise Risk Management",1
"GT Software Hosts  IMS Regional User Group e-Meeting on September 5th",
" and EU establish cloud-computing consortium",1
"PhoneFactor Launches Phone-Based Authentication for  Tivoli Access Manager",
"PSS Systems Provides Integration With  for Legal Hold Policy and Execution for Rigorous, Proactive eDiscovery",1
"VietinBank Selects an  System z and Linux to Support Growing Business in Key Emerging Market",1
" Extends Billion DKK Service Agreement with Danske Bank Through 2017",1
" and European Union Join to Develop New Collaborative e-Business Model Extending Open Source and Cloud Technologies",1
" Research and European Union Collaborate to Bolster Reliability of Complex Systems",1
"Analysis: 's plain vanilla flavor leaves investors satisfied",1
"NetEx Co-Hosts Live Meeting Webinar With  Tivoli Storage Software",
"Instant view: Google misses lofty targets,  shines",1
"The Zacks Analyst Blog Highlights: Google, , Microsoft, Intel and Freeport-McMoRan Copper & Gold",
"REG-Intnl Bus. Mach  Reports 2011 Fourth-Quarter and Full-Year Results",
"BRIEF- and Hejia launch blockchain-based supply chain financial services platform",1
"Deutsche Telekom and  Collaborate to Help Build Smarter Cities",1
"Mainline Information Systems Completes Acquisition ofCornerstone Systems, Bringing Together the Solution Delivery Strength of Two “True Blue”  Premier Business Partners",
" Ranks #1 on Climate Change Strategies in Ceres Report",1
", Tesco and Dell Receive Top Scores in First-Ever Ranking of Consumer & Tech Companies...",1
" Survey Reveals Erosion of Trust and Confidence in Food Retailers and Manufacturers Grows Internationally",
" Delivers New Cloud Service for Web Conferencing",1
" Cognos and Global Business Services Launch the Strategic Investment Management Blueprint",1
" Extends Lead in Business Event Processing Software With New Products, Services",1
"Simba Technologies Joins Cognos Partner Program in Effort to Develop Wider MDX and SQL Interoperability with  Cognos",
"Supply Chain Experts From  and SCC Team Up For NCSU Workshop on Planning Production...",1
"Report:  Leads Top Four Storage Vendors in Sequential Quarter Growth in External Disk Storage for First Half of 2008",1
"RF Code Certified 'Ready for (R) Tivoli'",
" Selects CellTrust Secure Global Gateway(TM) to Extend WebSphere Portal Dashboard...",1
"Netuitive Adds",
" reaches settlement with SEC on Dollar General",
